run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
MSEED_z65_s2,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,0.030,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4115168558.7586536,0.3381557360795173,0.011966321319334838,0.12350420983508315,0.0631609372824471,0.07512725860178193,4116580591.399285,0.33808112595447054,4115168558.7586536,0.3381557360795173,MISSING,1.000343128749277
MSEED_z65_s3,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,0.030,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4112003735.3153896,0.33804530668923594,0.012325742206414247,0.12345928222419822,0.06630825847858546,0.0786340006849997,4106132713.3756027,0.3378891766904238,4112003735.3153896,0.33804530668923594,MISSING,1.0014298178723406
MSEED_z65_s4,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,0.030,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4100172577.8306847,0.3387513263674297,0.012237380983293633,0.1234703273770883,0.06362325991766227,0.0758606409009559,4099939091.3175855,0.3386667162065921,4100172577.8306847,0.3387513263674297,MISSING,1.0000569487760425
MSEED_z65_s5,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,0.030,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4130998604.5037065,0.3385338202811804,0.009539131129734812,0.12380760860878315,0.06318869725640752,0.07272782838614233,4133269150.691759,0.3384537661194945,4130998604.5037065,0.3385338202811804,MISSING,1.0005496361547006
MSEED_z75_s1,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.012,0.041,2.2e9,0.72,Gmsh,Lesicar,Z,No,0,3851342488.465227,0.3424886172440791,0.02238079271685578,0.12220240091039303,0.09211701258880112,0.1144978053056569,3827011231.29145,0.3428177017705547,3851342488.465227,0.3424886172440791,MISSING,1.0063577699942015
MSEED_z75_s2,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.012,0.041,2.2e9,0.72,Gmsh,Lesicar,Z,No,0,3920836767.3956833,0.34200853180711466,0.01171790630473879,0.12353526171190765,0.09417452288939643,0.10589242919413522,3919121877.591714,0.3421760162817029,3920836767.3956833,0.34200853180711466,MISSING,1.0004375699091612
MSEED_z75_s3,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.012,0.041,2.2e9,0.72,Gmsh,Lesicar,Z,No,0,3991981781.8299155,0.340355458360091,0.013155326517420463,0.12335558418532244,0.08186319425925603,0.0950185207766765,3991432477.271282,0.3405399996431254,3991981781.8299155,0.340355458360091,MISSING,1.000137620907221
MSEED_z75_s4,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.012,0.041,2.2e9,0.72,Gmsh,Lesicar,Z,No,0,3916376434.770233,0.34266320509176484,0.012687262379344588,0.12341409220258193,0.09248555568548511,0.1051728180648297,3909447146.1947994,0.3422053323376437,3916376434.770233,0.34266320509176484,MISSING,1.001772447181484
MSEED_z75_s5,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.012,0.041,2.2e9,0.72,Gmsh,Lesicar,Z,No,0,3963892920.7227116,0.3403654618986198,0.01715402930270926,0.12285574633716134,0.08223621135178405,0.09939024065449331,3964220859.971723,0.340186900624264,3963892920.7227116,0.3403654618986198,MISSING,1.0000827316114664
MSEED_z85_s1,0.50,0.033,Composite,4.601e9,0.33,0.065,0.043,0.015,0.050,2.2e9,0.68,Gmsh,Lesicar,Z,Yes,0.018,3477527855.513422,0.35086618172192735,0.01736578964695923,0.1228292762941301,0.14969772910546553,0.16706351875242476,3560863536.0398498,0.3503085432052175,3477527855.513422,0.35086618172192735,MISSING,1.0239640583739118
