run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_eff,nu_eff,G_eff,D_rve,E_bending,porosity,N_membrane,B_coupling,D_classical,l_squared,l,D_ratio,E_bending_material
RVE_L64_s01,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4698120682.751527,0.34972499009295915,1713037406.638686,83717368.05032551,5987932781.004346,0.10071229748870236,-276.0555469922185,-2509.5958953459476,74837705.74338204,0.01265521871854473,0.11249541643349177,1.1186522518126327,5255563281.047499
RVE_L64_s02,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,5016453002.692729,0.34570587432479605,1786596348.1763186,81401103.05248633,5822260598.122096,0.10058425778194402,-37.54403132828676,-341.30937756111825,79654850.77563384,0.0023862755720598003,0.04884951967071734,1.0219227361528955,5126427378.294163
RVE_L64_s03,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4559726528.224754,0.3487962215022612,1667095951.345339,83202020.41945201,5951072246.035481,0.09819630969998583,-94.57639108669062,-859.7853781742058,72579537.07229751,0.015556271499151234,0.12472478301905854,1.146356449429724,5227071913.266253
RVE_L64_s04,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4651965566.149687,0.3474716977551586,1699079129.0402863,81510315.05752568,5830072049.440789,0.09894771830021287,-1408.4238973933072,-12803.853682045443,73970088.12370157,0.010834549638105775,0.10408914274844315,1.1019361626447497,5126169084.718496
RVE_L64_s05,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4808031153.230245,0.34630755032789684,1778211525.2965817,86502489.27826057,6187140174.741309,0.09882842901896716,99.11248941113513,901.0226358926043,76381498.20312564,0.013895675804321108,0.11787992112451173,1.1325057941154755,5445123139.320964
RVE_L64_s06,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4573508448.261166,0.34902776120299256,1685571381.0474396,81692749.45470287,5843120774.367061,0.10117747936220822,210.9975999708732,1918.1600101289607,72812305.1366276,0.012862565480586879,0.11341325090388195,1.1219635101705911,5131309592.4059515
RVE_L64_s07,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4610759416.743096,0.35043865900319165,1656742138.3713017,77885495.92443728,5570804781.277462,0.10051960079098887,46.67173375766129,424.2884910050631,73487941.11207971,0.00648031914861648,0.08050042949336655,1.0598404955399507,4886669545.056498
RVE_L64_s08,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4869140916.573023,0.34469823333707084,1773424897.0459144,84072783.88387081,6013354102.411567,0.09884050587396143,-194.6121407193157,-1769.2012888531076,77254683.97933486,0.00938621745289928,0.0968824930155045,1.0882548416916669,5298866177.339593
RVE_L64_s09,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4854092519.39659,0.34633964639985537,1771306068.2268054,85368909.99166438,6106060265.8985405,0.09797016746798526,674.4399031079917,6131.271879659223,77115187.73811172,0.011376175725384218,0.10665915678170448,1.107031085518236,5373631310.953556
RVE_L64_s10,0.64,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4838547809.767356,0.3454889751943032,1798799204.2817562,84933837.32798573,6074941444.0144825,0.10403213747831319,228.66576227937418,2078.779668349304,76816864.57898988,0.01101669822474201,0.1049604602921596,1.1056665459268944,5349820444.127612
