run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
NSEED_z65_s1,0.50,0.033,Composite,4.6254e+09,0.33,0.0552,0.040,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0432,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
NSEED_z65_s2,0.50,0.033,Composite,4.6254e+09,0.33,0.0552,0.040,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0432,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
NSEED_z65_s3,0.50,0.033,Composite,4.6254e+09,0.33,0.0552,0.040,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0432,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
NSEED_z65_s4,0.50,0.033,Composite,4.6254e+09,0.33,0.0552,0.040,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0432,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
NSEED_z65_s5,0.50,0.033,Composite,4.6254e+09,0.33,0.0552,0.040,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0432,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
NSEED_z75_s1,0.50,0.033,Composite,4.6139e+09,0.33,0.0467,0.042,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0347,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0232,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
NSEED_z75_s2,0.50,0.033,Composite,4.6139e+09,0.33,0.0467,0.042,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0347,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0232,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
NSEED_z75_s3,0.50,0.033,Composite,4.6139e+09,0.33,0.0467,0.042,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0347,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0232,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
NSEED_z75_s4,0.50,0.033,Composite,4.6139e+09,0.33,0.0467,0.042,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0347,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0232,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
NSEED_z75_s5,0.50,0.033,Composite,4.6139e+09,0.33,0.0467,0.042,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0347,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0232,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
