run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
STEEP_z95_s1,0.50,0.033,Composite,9.3672e+09,0.33,0.1495,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0124,0.1371,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0914,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
STEEP_z95_s2,0.50,0.033,Composite,9.3672e+09,0.33,0.1495,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0124,0.1371,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0914,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
STEEP_z95_s3,0.50,0.033,Composite,9.3672e+09,0.33,0.1495,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0124,0.1371,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0914,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
STEEP_z955_s1,0.50,0.028,Composite,9.3587e+09,0.33,0.0584,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0384,2.2e9,0.48,0.55,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2176,0.029,0.006,Z,0.78,Liquid,2200000000.0,440029.33528897085,No
STEEP_z955_s2,0.50,0.028,Composite,9.3587e+09,0.33,0.0584,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0384,2.2e9,0.48,0.55,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2176,0.029,0.006,Z,0.78,Liquid,2200000000.0,440029.33528897085,No
STEEP_z955_s3,0.50,0.028,Composite,9.3587e+09,0.33,0.0584,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0384,2.2e9,0.48,0.55,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2176,0.029,0.006,Z,0.78,Liquid,2200000000.0,440029.33528897085,No
STEEP_z970_s1,0.50,0.028,Composite,9.3587e+09,0.33,0.0705,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0505,2.2e9,0.48,0.50,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2865,0.034,0.007,Z,0.83,Liquid,2200000000.0,440029.33528897085,No
STEEP_z970_s2,0.50,0.028,Composite,9.3587e+09,0.33,0.0705,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0505,2.2e9,0.48,0.50,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2865,0.034,0.007,Z,0.83,Liquid,2200000000.0,440029.33528897085,No
STEEP_z970_s3,0.50,0.028,Composite,9.3587e+09,0.33,0.0705,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0505,2.2e9,0.48,0.50,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.2865,0.034,0.007,Z,0.83,Liquid,2200000000.0,440029.33528897085,No
STEEP_z985_s1,0.50,0.028,Composite,9.3587e+09,0.33,0.0829,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0629,2.2e9,0.48,0.45,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.3561,0.040,0.008,Z,0.89,Liquid,2200000000.0,440029.33528897085,No
STEEP_z985_s2,0.50,0.028,Composite,9.3587e+09,0.33,0.0829,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0629,2.2e9,0.48,0.45,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.3561,0.040,0.008,Z,0.89,Liquid,2200000000.0,440029.33528897085,No
STEEP_z985_s3,0.50,0.028,Composite,9.3587e+09,0.33,0.0829,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.0629,2.2e9,0.48,0.45,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.3561,0.040,0.008,Z,0.89,Liquid,2200000000.0,440029.33528897085,No
STEEP_z995_s1,0.50,0.028,Composite,9.3587e+09,0.33,0.091,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.071,2.2e9,0.48,0.42,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.402,0.043,0.009,Z,0.93,Liquid,2200000000.0,440029.33528897085,No
STEEP_z995_s2,0.50,0.028,Composite,9.3587e+09,0.33,0.091,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.071,2.2e9,0.48,0.42,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.402,0.043,0.009,Z,0.93,Liquid,2200000000.0,440029.33528897085,No
STEEP_z995_s3,0.50,0.028,Composite,9.3587e+09,0.33,0.091,0.045,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.02,0.071,2.2e9,0.48,0.42,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.402,0.043,0.009,Z,0.93,Liquid,2200000000.0,440029.33528897085,No
